user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
freeoneups,Marshall McDonald,1853283208,2009-05-19 23:57:37,/freeoneups/status/1853283208,0,0,0,@piaforever I'm pretty bueno. I ate a turkey burger today. I have a black cat named Mackerel. I live on 74th.  woo. Hospital set you free?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""17680367"" dir=""ltr"" href=""/piaforever""><s>@</s><b>piaforever</b></a> I'm pretty bueno. I ate a turkey burger today. I have a black <strong>cat</strong> named Mackerel. I live on 74th.  woo. Hospital set you free?</p>"
_kit_cat,thia 🌙robs,1853282494,2009-05-19 23:57:32,/_kit_cat/status/1853282494,0,0,0,@rociojb dats wat my bro said ..4rom da news =P,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""157121961"" dir=""ltr"" href=""/rocioJB""><s>@</s><b>rociojb</b></a> dats wat my bro said ..4rom da news =P</p>"
GerardCaters,Gerard McGuiggan,1853282343,2009-05-19 23:57:31,/GerardCaters/status/1853282343,0,0,0,"listening to ""Wild World - Cat Stevens"" ♫ http://blip.fm/~6n3as","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">listening to ""Wild World - <strong>Cat</strong> Stevens"" ♫ http://blip.fm/~6n3as</p>"
knittybob,Dawn,1853281718,2009-05-19 23:57:27,/knittybob/status/1853281718,0,0,0,"michael can read by sight: cat, cow, off, fox. *gloat*","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">michael can read by sight: <strong>cat</strong>, cow, off, fox. *gloat*</p>"
erikcantu,erikcantu,1853280853,2009-05-19 23:57:22,/erikcantu/status/1853280853,0,0,0,"""Video: Cat Yodeling"" - http://twlol.com/tw/?v1-148338 #lol #ichc love the whole tone of the piece.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""Video: <strong>Cat</strong> Yodeling"" - http://twlol.com/tw/?v1-148338 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/lol?src=hash""><s>#</s><b>lol</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ichc?src=hash""><s>#</s><b>ichc</b></a> love the whole tone of the piece.</p>"
miikboingboing,micaelly dias,1853280004,2009-05-19 23:57:16,/miikboingboing/status/1853280004,0,0,0,"you look to me, cat; i see this, cat; and you know, cat. so c'mon cat, try and good lucky cat. (8)³","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">you look to me, <strong>cat</strong>; i see this, <strong>cat</strong>; and you know, <strong>cat</strong>. so c'mon <strong>cat</strong>, try and good lucky <strong>cat</strong>. (8)³</p>"
TuxKassen,Kassen Painschab,1853274819,2009-05-19 23:56:43,/TuxKassen/status/1853274819,0,0,0,"gipsy is the sweetest cat on the planet. the rest of y'all are haters. la vs. den, american idol then glee. what a full tv night!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">gipsy is the sweetest <strong>cat</strong> on the planet. the rest of y'all are haters. la vs. den, american idol then glee. what a full tv night!</p>"
mikepriesmeyer,Michael,1853270373,2009-05-19 23:56:15,/mikepriesmeyer/status/1853270373,0,0,0,Picked the cat up a bit ago.  He got fixed =(  Left4Dead later tonight.  Might setup a duke3d lan party thing to pay respects to dnf.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Picked the <strong>cat</strong> up a bit ago.  He got fixed =(  Left4Dead later tonight.  Might setup a duke3d lan party thing to pay respects to dnf.</p>"
frenchkissfm,French Kiss FM,1853305093,2009-05-19 23:59:57,/frenchkissfm/status/1853305093,0,0,0,"Dusty Kid - The Cat [Crookers remix]
http://tinyurl.com/ojptzd","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Dusty Kid - The <strong>Cat</strong> [Crookers remix]
http://tinyurl.com/ojptzd</p>"
forpawz,forpawz,1853303544,2009-05-19 23:59:47,/forpawz/status/1853303544,0,0,0,Earlier I lifted 2 big tubs of cat litter and it was heavy and now my head and eyes feel really funny. Could I have popped something? Ick.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Earlier I lifted 2 big tubs of <strong>cat</strong> litter and it was heavy and now my head and eyes feel really funny. Could I have popped something? Ick.</p>"
