0,0.9597026109695435
1,0.842400848865509
2,0.04827571660280228
3,0.983964204788208
4,0.6670457124710083
5,0.9769097566604614
6,0.3830729126930237
7,0.6844600439071655
8,0.9865678548812866
9,0.9339160919189453
10,0.03869057446718216
11,0.9428055882453918
12,0.15767231583595276
13,0.740476667881012
14,0.70943284034729
15,0.5900548696517944
16,0.4064987301826477
17,0.11745891720056534
18,0.38736119866371155
19,0.4350985884666443
20,0.4779370129108429
21,0.08641542494297028
22,0.48704254627227783
23,0.7961600422859192
24,0.9597026109695435
25,0.842400848865509
26,0.04827571660280228
27,0.983964204788208
28,0.6670457124710083
29,0.9769097566604614
30,0.3830729126930237
31,0.6844600439071655
32,0.9865678548812866
33,0.9339160919189453
34,0.03869057446718216
35,0.9428055882453918
36,0.15767231583595276
37,0.740476667881012
38,0.70943284034729
39,0.5900548696517944
40,0.4064987301826477
41,0.11745891720056534
42,0.38736119866371155
43,0.4350985884666443
44,0.9597026109695435
45,0.842400848865509
46,0.04827571660280228
47,0.983964204788208
48,0.6670457124710083
49,0.9769097566604614
50,0.3830729126930237
51,0.6844600439071655
52,0.9865678548812866
53,0.9339160919189453
54,0.03869057446718216
55,0.9428055882453918
56,0.15767231583595276
57,0.740476667881012
58,0.70943284034729
59,0.5900548696517944
60,0.4064987301826477
61,0.11745891720056534
62,0.38736119866371155
63,0.4350985884666443
64,0.981099545955658
65,0.5415239334106445
66,0.8374589681625366
67,0.0616338737308979
68,0.0699382871389389
69,0.6049848198890686
70,0.8207199573516846
71,0.6670457124710083
72,0.78205806016922
73,0.10016661137342453
74,0.5889376997947693
75,0.2312987595796585
76,0.20818540453910828
77,0.08135256916284561
78,0.3554716408252716
79,0.5950221419334412
80,0.852273166179657
81,0.027317717671394348
82,0.6670457124710083
83,0.6291074156761169
84,0.6670457124710083
85,0.8130159378051758
86,0.7905333042144775
87,0.6670457124710083
88,0.9805364608764648
89,0.05402674898505211
90,0.10099779814481735
91,0.7395495772361755
92,0.6051912903785706
93,0.945793092250824
94,0.9325181841850281
95,0.11883364617824554
96,0.22261977195739746
97,0.5984092354774475
98,0.9410650730133057
99,0.3292022943496704
100,0.9059928059577942
101,0.6670457124710083
102,0.8384557962417603
103,0.6169294118881226
104,0.981099545955658
105,0.5415239334106445
106,0.8374589681625366
107,0.0616338737308979
108,0.0699382871389389
109,0.6049848198890686
110,0.8207199573516846
111,0.6670457124710083
112,0.78205806016922
113,0.10016661137342453
114,0.5889376997947693
115,0.2312987595796585
116,0.20818540453910828
117,0.08135256916284561
118,0.3554716408252716
119,0.5950221419334412
120,0.852273166179657
121,0.027317717671394348
122,0.6670457124710083
123,0.6291074156761169
124,0.981099545955658
125,0.5415239334106445
126,0.8374589681625366
127,0.0616338737308979
128,0.0699382871389389
129,0.6049848198890686
130,0.8207199573516846
131,0.6670457124710083
132,0.78205806016922
133,0.10016661137342453
134,0.5889376997947693
135,0.2312987595796585
136,0.20818540453910828
137,0.08135256916284561
138,0.3554716408252716
139,0.5950221419334412
140,0.852273166179657
141,0.027317717671394348
142,0.6670457124710083
143,0.6291074156761169
144,0.18885594606399536
145,0.06694036722183228
146,0.054677173495292664
147,0.20842619240283966
148,0.7008626461029053
149,0.9357579946517944
150,0.23352967202663422
151,0.937286376953125
152,0.9747098088264465
153,0.9800389409065247
154,0.9664799571037292
155,0.02403346821665764
156,0.09072300046682358
157,0.8736932873725891
158,0.9785803556442261
159,0.1325773000717163
160,0.13709186017513275
161,0.059740159660577774
162,0.12208540737628937
163,0.31792500615119934
164,0.1841563880443573
165,0.7692529559135437
166,0.8034307360649109
167,0.40691620111465454
168,0.240851491689682
169,0.5565406680107117
170,0.7868537902832031
171,0.6670457124710083
172,0.357087641954422
173,0.44829875230789185
174,0.6072030067443848
175,0.9856675267219543
176,0.14810115098953247
177,0.16948342323303223
178,0.5683212280273438
179,0.8741593360900879
180,0.0630783885717392
181,0.10107120871543884
